Locality,Zip Code,Type of Property,Subtype of Property,Price,Number of Rooms,Livable Space (m2),Fully Equipped Kitchen,Furnished,Open Fire,Terrace,Garden,Swimming Pool,Surface of the Land (m2),PEB,Primary Energy Consumption (kWh/m2),State of the Building,Url,Price/m2,Price/m2 Ratio,Price Ratio,Zip Code Score,Type of Property Score,Number of Rooms Score,Livable Space (m2) Score,Surface of the Land (m2) Score,State of the Building Score,Primary Energy Consumption (kWh/m2) Score
Uccle,1180,Apartment,apartment,895000,4,268,1,0,0,1,0,0,0,3,179,2,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20012429,3339.5522388059703,0.013858732958422503,0.358,0.30779215302013424,0.47654732029513713,0.5356062052779402,0.369,0.13700230701200253,0.8471914096171692,0.23315073397780162
Lier,2500,House,house,510000,2,165,0,0,1,0,0,0,850,3,309,0,https://www.immoweb.be/en/classified/house/for-sale/lier/2500/20329519,3090.909090909091,0.012826894333889878,0.204,0.1663168,1.0,0.2396759183972921,0.21371275,0.308,0.7864438202662855,0.22748538011695904
Antwerpen,2060,Apartment,apartment,139900,1,50,1,0,0,1,0,0,0,4,243,2,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20151621,2798.0,0.011611357464954784,0.05596,0.17012558139534883,0.47654732029513713,0.1655308767042207,0.06985485714285714,0.13700230701200253,0.8471914096171692,0.24437912964228753
Deurne,2100,Apartment,apartment,269000,2,84,1,0,0,1,0,0,0,4,221,0,https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20329517,3202.3809523809523,0.013289488912458035,0.1076,0.12607129655172414,0.47654732029513713,0.2396759183972921,0.11153021276595745,0.13700230701200253,0.7864438202662855,0.26823308270676693
Mons,7000,Apartment,apartment,385000,3,131,1,0,0,0,0,0,0,3,337,3,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/20329503,2938.9312977099235,0.012196205097445807,0.154,0.129,0.47654732029513713,0.36599695373253655,0.16989208,0.13700230701200253,0.783305349684755,0.21460794844253486
Zoersel,2980,Apartment,apartment,445500,3,132,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/zoersel/2980/20329498,3375.0,0.014005836827813579,0.1782,0.21639636363636364,0.47654732029513713,0.36599695373253655,0.17250068571428573,0.13700230701200253,0.7864438202662855,0.2372536722133202
Sint-joost-ten-node,1210,House,apartment-block,550000,6,160,1,0,0,0,0,0,45,1,319,4,https://www.immoweb.be/en/classified/apartment-block/for-sale/sint-joost-ten-node/1210/20260932,3437.5,0.014265204176476793,0.22,0.13082222222222223,1.0,0.8479828830964767,0.215385375,0.13858666666666666,0.7529000001650661,0.2700751879699248
Zoersel,2980,Apartment,apartment,328500,2,80,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/zoersel/2980/20329497,4106.25,0.01704043480717319,0.1314,0.21639636363636364,0.47654732029513713,0.2396759183972921,0.11031126376811595,0.13700230701200253,0.7864438202662855,0.2372536722133202
Arlon-stockem,6700,Apartment,apartment,209000,2,65,1,0,0,0,1,0,0,3,315,3,https://www.immoweb.be/en/classified/apartment/for-sale/arlon-stockem/6700/20257814,3215.3846153846152,0.013343452521996754,0.0836,0.14758918918918917,0.47654732029513713,0.2396759183972921,0.09024663859649122,0.13700230701200253,0.783305349684755,0.3279866332497911
Lillois-witterzee,1428,House,house,620000,3,196,0,0,0,1,1,0,720,4,186,0,https://www.immoweb.be/en/classified/house/for-sale/lillois-witterzee/1428/20309388,3163.265306122449,0.013127163769076976,0.248,0.248,1.0,0.36599695373253655,0.2740572,0.21295,0.7864438202662855,0.2847117794486216
Brussel,1000,Apartment,apartment,210000,1,59,1,1,0,1,0,0,0,2,234,3,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20240348,3559.322033898305,0.01477075070353221,0.084,0.20235238095238095,0.47654732029513713,0.1655308767042207,0.0813793,0.13700230701200253,0.783305349684755,0.21021303258145363
Brugge,8000,House,house,379000,3,137,0,0,0,0,0,0,295,4,283,0,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20329492,2766.4233576642337,0.011480318264917754,0.1516,0.27779375,1.0,0.36599695373253655,0.17711078333333333,0.3597,0.7864438202662855,0.22849982098102398
Wezembeek-oppem,1970,House,house,855000,4,222,1,0,0,0,0,0,372,2,472,5,https://www.immoweb.be/en/classified/house/for-sale/wezembeek-oppem/1970/20272039,3851.3513513513512,0.015982636620327808,0.342,0.27736470588235296,1.0,0.5356062052779402,0.2981142857142857,0.21443760000000003,1.0,0.28671679197994987
Willebroek,2830,Apartment,apartment,225000,2,75,0,0,0,0,0,0,0,4,253,2,https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20193964,3000.0,0.012449632735834293,0.09,0.17971489361702128,0.47654732029513713,0.2396759183972921,0.10111024444444444,0.13700230701200253,0.8471914096171692,0.23876023391812862
Berchem-sainte-agathe,1082,Apartment,apartment,239000,2,88,1,0,0,1,0,0,0,3,177,5,https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/10419257,2715.909090909091,0.01127069024191059,0.0956,0.18682222222222222,0.47654732029513713,0.2396759183972921,0.11965304,0.13700230701200253,1.0,0.2557769423558897
Brasschaat,2930,Apartment,apartment,450000,2,111,1,0,0,0,1,1,0,6,78,5,https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20329463,4054.054054054054,0.01682382802139769,0.18,0.3542351515151515,0.47654732029513713,0.2396759183972921,0.15127500000000002,0.13700230701200253,1.0,0.26781238811314
Forest,1190,House,house,850000,5,250,1,0,0,1,1,0,180,0,470,1,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/20259004,3400.0,0.014109583767278866,0.34,0.22964326666666668,1.0,0.7251596118954756,0.3293781818181818,0.2692,0.9573283041101045,0.2685045948203843
Berchem,2600,Apartment,apartment,249000,2,92,0,0,0,1,0,0,0,4,244,3,https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20149840,2706.521739130435,0.011231733881241808,0.0996,0.20190388059701492,0.47654732029513713,0.2396759183972921,0.12389581538461539,0.13700230701200253,0.783305349684755,0.2739557226399332
Woluwe-saint-lambert,1200,Apartment,apartment,525000,2,149,1,0,0,1,0,0,0,4,132,5,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20288830,3523.489932885906,0.014622051870946317,0.21,0.20806136363636363,0.47654732029513713,0.2396759183972921,0.19254402666666665,0.13700230701200253,1.0,0.18388471177944862
Mortsel,2640,House,house,669000,4,222,0,0,0,0,0,0,189,5,108,5,https://www.immoweb.be/en/classified/house/for-sale/mortsel/2640/20324273,3013.5135135135133,0.012505712162572284,0.2676,0.17919224827586205,1.0,0.5356062052779402,0.2981142857142857,0.2569,1.0,0.24893483709273181
Vilvoorde,1800,Apartment,apartment,269000,1,71,1,0,0,1,0,0,0,6,83,3,https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20252058,3788.7323943661972,0.015722775614739084,0.1076,0.16124337435897435,0.47654732029513713,0.1655308767042207,0.09749552,0.13700230701200253,0.783305349684755,0.19753132832080197
Meerbeek,3078,House,country-cottage,945000,3,245,0,0,0,0,0,0,2248,4,295,0,https://www.immoweb.be/en/classified/country-cottage/for-sale/meerbeek/3078/20303888,3857.1428571428573,0.016006670660358376,0.378,0.28535,1.0,0.36599695373253655,0.34326666666666666,0.378,0.7864438202662855,0.3176016579911317
Anderlecht,1070,Apartment,apartment,279000,1,87,1,0,0,1,0,0,0,4,106,5,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11478845,3206.896551724138,0.013308228096926314,0.1116,0.13168819047619046,0.47654732029513713,0.1655308767042207,0.11874797,0.13700230701200253,1.0,0.32715121136173764
Kapellen,2950,House,villa,1585000,5,457,1,0,0,1,0,0,4000,6,79,5,https://www.immoweb.be/en/classified/villa/for-sale/kapellen/2950/20305510,3468.2713347921226,0.014392901448794569,0.634,0.26560472,1.0,0.7251596118954756,0.5760000000000001,0.617,1.0,0.3285714285714285
Bornem,2880,Apartment,apartment,297000,2,106,1,0,0,1,0,0,0,5,176,3,https://www.immoweb.be/en/classified/apartment/for-sale/bornem/2880/11187683,2801.8867924528304,0.0116274871778075,0.1188,0.16780000000000003,0.47654732029513713,0.2396759183972921,0.14234143157894738,0.13700230701200253,0.783305349684755,0.31118585938530535
Uccle,1180,Apartment,apartment,299000,2,93,1,0,0,1,0,0,0,1,340,2,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/11467450,3215.05376344086,0.013342079526933524,0.1196,0.30779215302013424,0.47654732029513713,0.2396759183972921,0.12678575510204082,0.13700230701200253,0.8471914096171692,0.202779676463887
Schaarbeek,1030,Apartment,apartment,335000,2,88,1,0,0,0,0,0,0,5,79,3,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20299315,3806.818181818182,0.015797829418577606,0.134,0.18783947368421053,0.47654732029513713,0.2396759183972921,0.11965304,0.13700230701200253,0.783305349684755,0.3285714285714285
Mechelen,2800,Apartment,apartment,985000,3,252,0,0,0,0,0,0,0,5,113,3,https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20168085,3908.7301587301586,0.016220751646556585,0.394,0.1734821230769231,0.47654732029513713,0.36599695373253655,0.33268,0.13700230701200253,0.783305349684755,0.2843776106934001
Brecht-sint-lenaarts,2960,House,house,475000,3,170,1,0,0,0,0,0,351,5,191,5,https://www.immoweb.be/en/classified/house/for-sale/brecht-sint-lenaarts/2960/20305197,2794.1176470588234,0.011595246175531938,0.19,0.2593818181818182,1.0,0.36599695373253655,0.2236152307692308,0.19172392,1.0,0.2570797827903091
Bornem,2880,Apartment,apartment,324000,2,88,1,0,0,1,0,0,0,5,132,3,https://www.immoweb.be/en/classified/apartment/for-sale/bornem/2880/20014129,3681.818181818182,0.015279094721251179,0.1296,0.16780000000000003,0.47654732029513713,0.2396759183972921,0.11965304,0.13700230701200253,0.783305349684755,0.18388471177944862
Saint-gilles,1060,Apartment,apartment,410000,2,105,0,0,0,0,0,0,0,2,230,0,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20297024,3904.7619047619046,0.01620428387838749,0.164,0.25889999999999996,0.47654732029513713,0.2396759183972921,0.14148515862068967,0.13700230701200253,0.7864438202662855,0.3205795739348371
Leuven,3000,Apartment,apartment,495000,3,140,1,0,0,1,0,0,0,4,240,0,https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20296873,3535.714285714286,0.014672781438661846,0.198,0.2262061,0.47654732029513713,0.36599695373253655,0.18470888115942027,0.13700230701200253,0.7864438202662855,0.2900375939849624
Woluwe-saint-lambert,1200,Apartment,apartment,325000,1,75,1,0,0,1,0,0,0,4,115,5,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/11179448,4333.333333333333,0.017982802840649532,0.13,0.20806136363636363,0.47654732029513713,0.1655308767042207,0.10111024444444444,0.13700230701200253,1.0,0.2351843567251462
Bachte-maria-leerne,9800,House,house,635000,4,201,0,0,0,1,0,0,308,6,45,3,https://www.immoweb.be/en/classified/house/for-sale/bachte-maria-leerne/9800/20315199,3159.2039800995026,0.01311030976327492,0.254,0.19569967692307694,1.0,0.5356062052779402,0.25272,0.19448000000000001,0.783305349684755,0.2157738095238095
Anderlecht,1070,Apartment,apartment,335000,2,100,1,0,0,1,0,0,0,5,86,5,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20218592,3350.0,0.013902089888348294,0.134,0.13168819047619046,0.47654732029513713,0.2396759183972921,0.1383929806451613,0.13700230701200253,1.0,0.23304332259219476
Zellik,1731,Apartment,apartment,365000,3,127,1,0,0,1,0,0,0,5,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/zellik/1731/11422551,2874.015748031496,0.011926813513332066,0.146,0.17951666666666666,0.47654732029513713,0.36599695373253655,0.16845592727272726,0.13700230701200253,1.0,0.2372536722133202
Wetteren,9230,House,house,250000,3,84,1,0,0,1,0,0,60,5,153,4,https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/20282385,2976.190476190476,0.012350826126819734,0.1,0.16906743448275863,1.0,0.36599695373253655,0.11153021276595745,0.17533333333333334,0.7529000001650661,0.3257217116866239
Sint-martens-leerne,9800,House,villa,945000,4,217,0,0,1,0,0,0,1194,6,90,5,https://www.immoweb.be/en/classified/villa/for-sale/sint-martens-leerne/9800/20315197,4354.8387096774195,0.01807204751975946,0.378,0.19569967692307694,1.0,0.5356062052779402,0.28841066666666665,0.3478,1.0,0.22467279309384572
Molenbeek-saint-jean,1080,Apartment,apartment,265000,2,83,1,0,0,1,0,0,0,5,94,5,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20324484,3192.7710843373493,0.013249609136530472,0.106,0.11878871794871795,0.47654732029513713,0.2396759183972921,0.1098032606060606,0.13700230701200253,1.0,0.25180342159747193
Anderlecht,1070,Apartment,apartment,299000,2,90,1,0,0,1,0,0,0,6,37,5,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20223016,3322.222222222222,0.013786815511164643,0.1196,0.13168819047619046,0.47654732029513713,0.2396759183972921,0.12260625405405405,0.13700230701200253,1.0,0.1903091060985798
Ixelles,1050,House,house,930000,4,230,1,0,0,1,1,0,310,2,215,5,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20303815,4043.478260869565,0.01677993977438535,0.372,0.3055045009009009,1.0,0.5356062052779402,0.28622,0.25023999999999996,1.0,0.3631161236424394
Sint-andries,8200,House,villa,849000,4,282,1,0,0,0,0,0,514,6,90,3,https://www.immoweb.be/en/classified/villa/for-sale/sint-andries/8200/20303804,3010.6382978723404,0.012493780369649307,0.3396,0.1874814814814815,1.0,0.5356062052779402,0.38325714285714285,0.3396,0.783305349684755,0.22467279309384572
Ottignies-louvain-la-neuve,1340,House,exceptional-property,1300000,6,443,1,0,1,0,0,1,4576,3,334,3,https://www.immoweb.be/en/classified/exceptional-property/for-sale/ottignies-louvain-la-neuve/1340/20316277,2934.5372460496615,0.012177970320981626,0.52,0.27355555555555555,1.0,0.8479828830964767,0.64,0.52,0.783305349684755,0.33815789473684205
Sint-niklaas,9100,House,house,460000,2,157,0,0,0,0,0,0,900,1,603,2,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/10981721,2929.936305732484,0.012158876981918842,0.184,0.18940947368421054,1.0,0.2396759183972921,0.19677603478260872,0.2448404,0.8471914096171692,0.2581453634085213
Woluwe-saint-lambert,1200,Apartment,apartment,275000,1,79,1,0,0,1,0,0,0,1,306,3,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20327731,3481.012658227848,0.014445776381242323,0.11,0.20806136363636363,0.47654732029513713,0.1655308767042207,0.10706606060606061,0.13700230701200253,0.783305349684755,0.19862155388471178
La-hulpe,1310,Apartment,apartment,530000,3,145,1,0,0,0,0,0,0,6,69,5,https://www.immoweb.be/en/classified/apartment/for-sale/la-hulpe/1310/20327627,3655.1724137931033,0.015168518045959022,0.212,0.22364444444444442,0.47654732029513713,0.36599695373253655,0.1852930315789474,0.13700230701200253,1.0,0.20531954887218046
Depinte,9840,House,villa,1240000,4,280,0,0,0,1,0,0,940,6,48,5,https://www.immoweb.be/en/classified/villa/for-sale/de%20pinte/9840/20315186,4428.571428571428,0.018378029276707765,0.496,0.313775,1.0,0.5356062052779402,0.3971090909090909,0.46386666666666665,1.0,0.3408521303258145
Alken,3570,House,house,369455,3,132,1,0,0,0,0,0,220,0,0,0,https://www.immoweb.be/en/classified/house/for-sale/alken/3570/20324454,2798.901515151515,0.011615098642468834,0.147782,0.146982,1.0,0.36599695373253655,0.17250068571428573,0.2605662857142857,0.7864438202662855,0.2372536722133202
Sint-martens-latem,9830,House,villa,975000,3,241,0,0,0,1,0,0,621,0,0,3,https://www.immoweb.be/en/classified/villa/for-sale/sint-martens-latem/9830/20315180,4045.6431535269708,0.01678892381388442,0.39,0.35722376,1.0,0.36599695373253655,0.3448,0.25379999999999997,0.783305349684755,0.2372536722133202
Molenbeek-saint-jean,1080,House,house,450000,4,115,1,0,0,1,0,0,54,5,90,4,https://www.immoweb.be/en/classified/house/for-sale/molenbeek-saint-jean/1080/20324450,3913.0434782608695,0.01623865139456647,0.18,0.11878871794871795,1.0,0.5356062052779402,0.15876277948717948,0.21133333333333335,0.7529000001650661,0.22467279309384572
Londerzeel,1840,House,villa,1595000,5,360,1,0,0,0,0,0,20886,6,23,3,https://www.immoweb.be/en/classified/villa/for-sale/londerzeel/1840/11276000,4430.555555555556,0.018386263160792313,0.638,0.2415968,1.0,0.7251596118954756,0.49272000000000005,0.638,0.783305349684755,0.5162907268170426
Ingelmunster,8770,Apartment,apartment,270000,2,96,0,0,0,0,0,0,0,6,94,3,https://www.immoweb.be/en/classified/apartment/for-sale/ingelmunster/8770/20285374,2812.5,0.01167153068984465,0.108,0.17088152,0.47654732029513713,0.2396759183972921,0.13176000000000002,0.13700230701200253,0.783305349684755,0.25180342159747193
Grimbergen,1850,House,villa,1100000,5,392,1,0,1,1,1,0,13890,1,1098,2,https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1850/20056275,2806.122448979592,0.011645064633858606,0.44,0.34423774285714287,1.0,0.7251596118954756,0.44,0.44,0.8471914096171692,0.5513784461152882
Gerpinnes,6280,Apartment,apartment,239000,2,85,0,0,0,1,0,0,0,5,93,5,https://www.immoweb.be/en/classified/apartment/for-sale/gerpinnes/6280/20307236,2811.764705882353,0.011668479309272142,0.0956,0.18586666666666665,0.47654732029513713,0.2396759183972921,0.11700902285714285,0.13700230701200253,1.0,0.23225108225108224
Uccle,1180,House,apartment-block,725000,3,195,1,0,0,0,1,0,177,0,0,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/uccle/1180/20315104,3717.948717948718,0.015429032023042499,0.29,0.30779215302013424,1.0,0.36599695373253655,0.257739525,0.38672,0.9573283041101045,0.2372536722133202
Wijnegem,2110,Apartment,apartment,285000,2,97,0,0,0,1,1,0,0,5,124,0,https://www.immoweb.be/en/classified/apartment/for-sale/wijnegem/2110/20308311,2938.144329896907,0.012192939277363481,0.114,0.1762,0.47654732029513713,0.2396759183972921,0.12952731111111113,0.13700230701200253,0.7864438202662855,0.17149452578815458
Beersel,1653,House,house,399000,4,128,1,0,0,1,1,0,254,3,349,5,https://www.immoweb.be/en/classified/house/for-sale/beersel/1653/20324399,3117.1875,0.01293594651457782,0.1596,0.304708,1.0,0.5356062052779402,0.16892,0.1664,1.0,0.24912280701754383
Kasterlee,2460,House,house,1495000,3,439,0,0,1,0,0,0,21102,4,292,5,https://www.immoweb.be/en/classified/house/for-sale/kasterlee/2460/20048942,3405.4669703872437,0.01413227102511182,0.598,0.3936,1.0,0.36599695373253655,0.577,0.598,1.0,0.5490726817042606
Ham,3945,House,house,410000,3,112,0,0,1,0,0,0,1286,5,195,3,https://www.immoweb.be/en/classified/house/for-sale/ham/3945/20290995,3660.714285714286,0.015191516135988273,0.164,0.164,1.0,0.36599695373253655,0.1509448705882353,0.164,0.783305349684755,0.24025062656641602
